Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","372","Ireland","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","92.59888","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","93.76365","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","95.2196","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","95.70493","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","96.38438","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","96.67557","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","97.06382","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","97.16088","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","96.86969","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","96.96676","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","97.35501","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","97.54914","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","97.6462","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","97.74326","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","98.22858","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","98.71391","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","99.10216","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","99.39335","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","99.49042","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","99.68454","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","99.78161","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","99.87867","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","99.97573","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","99.78161","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","100.0728","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","100.364","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","100.364","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","100.2669","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","100.5581","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","100.9464","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","100.8493","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","100.364","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","100.2669","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","100.2669","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","100.0728","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","100.1699","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","99.97573","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","99.97573","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","99.68454","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","100.0728","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","100.5581","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","100.1699","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","100.2669","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","99.97573","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","99.97573","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","99.87867","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","100.2669","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","99.87867","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","99.97573","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","99.29629","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","99.10216","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","99.10216","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","99.19923","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","99.49042","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","99.49042","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","99.49042","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","99.29629","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","99.10216","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","99.19923","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","99.19923","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","99.97573","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","100.4611","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","100.9464","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","101.7229","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","100.9464","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","100.9464","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","101.0434","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","101.2376","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","100.9464","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","100.7522","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","101.0434","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","101.0434","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","101.1405","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","101.3346","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","102.4994","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","103.0818","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","103.5671","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","103.6642","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","103.6642","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","103.9554","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","105.3142","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","106.479","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","107.3526","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","107.7408","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","109.6821","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","110.7498","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","110.7498","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","111.2351","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","111.041","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","110.7498","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","110.4586","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","110.2645","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","110.1674","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","110.7498","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","110.7498","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","111.041","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","110.5557","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","110.0704","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","108.9056","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","108.5173","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","107.4496","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","106.0908","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","105.0231","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","103.6642","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","103.0818","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","102.3053","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","101.7229","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","101.917","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","101.7229","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","101.5288","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","101.2376","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","101.6258","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","101.7229","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","102.0141","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","101.7229","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","101.5288","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","101.7229","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","101.5288","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","101.917","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","102.2082","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","102.9847","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","103.0818","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","102.5965","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","102.5965","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","102.4023","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","103.0818","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","103.1788","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","102.8876","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","103.0818","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","103.0818","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","103.0818","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","102.5965","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","102.7906","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","102.6935","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","103.2759","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","103.2759","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","103.1788","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","103.2759","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","103.5671","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","103.7612","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","104.0524","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","104.0524","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","104.7319","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","105.0231","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","104.8289","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","104.3436","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","104.8289","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","104.8289","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","104.926","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","105.4113","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","104.7319","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","103.9554","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","104.1495","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","103.7612","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","103.5671","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","103.2759","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","103.0818","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","102.7906","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","102.6935","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","102.8876","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","102.4994","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","102.1111","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","102.0141","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","101.6258","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","101.3346","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","101.0434","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","100.8493","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","100.8493","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","100.0728","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","99.97573","X","Figure from international organizations","base year is 2015"
